TimeStamp	POS_X	POS_Y	POS_Z	Q_W	Q_X	Q_Y	Q_Z	Throttle	Steering	Brake	Gear	Handbrake	RPM	Speed	ImageFile
1569333717234	23.629032	-8.608857	0.128617	0.918051	-0.001929	-0.002346	-0.396451	0.000000	-0.200000	0.000000	1	0	4603.662598	8.470779	img__0_1569333717234775000.png
1569333717437	24.172207	-9.242383	0.128492	0.910817	-0.002135	-0.002106	-0.412800	0.000000	-0.310000	0.000000	1	0	3806.596191	8.044470	img__0_1569333717437680000.png
1569333717638	24.645966	-9.870645	0.127581	0.898798	-0.002200	-0.001147	-0.438356	1.000000	-0.310000	0.000000	1	0	3409.624268	7.455759	img__0_1569333717638128000.png
1569333717847	25.037617	-10.485234	0.126150	0.882514	-0.002115	0.000288	-0.470282	1.000000	-0.310000	0.000000	1	0	3720.228027	6.960629	img__0_1569333717847083000.png
1569333718053	25.362030	-11.091631	0.124693	0.865710	-0.001816	0.001662	-0.500539	1.000000	-0.310000	0.000000	1	0	4019.864502	6.714441	img__0_1569333718053425000.png
1569333718244	25.635498	-11.702451	0.123602	0.846688	-0.001267	0.002540	-0.532082	1.000000	-0.160000	0.000000	1	0	4305.820312	6.610046	img__0_1569333718244047000.png
1569333718424	25.881464	-12.314150	0.122945	0.832139	-0.000774	0.002969	-0.554558	1.000000	0.000000	0.000000	1	0	4572.730957	6.543312	img__0_1569333718424780000.png
1569333718597	26.108398	-12.927568	0.122741	0.821914	-0.000305	0.002903	-0.569604	1.000000	-0.220000	0.000000	1	0	4821.674805	6.533658	img__0_1569333718597790000.png
1569333718775	26.316679	-13.546553	0.122873	0.814984	-0.000219	0.002722	-0.579477	1.000000	-0.040000	0.000000	1	0	5073.127441	6.538305	img__0_1569333718775340000.png
1569333718938	26.510323	-14.172949	0.123279	0.807056	-0.000015	0.002158	-0.590472	1.000000	0.000000	0.000000	1	0	5354.448242	6.605440	img__0_1569333718938696000.png
1569333719106	26.705654	-14.807871	0.123868	0.804741	-0.000104	0.001589	-0.593624	1.000000	0.000000	0.000000	1	0	5668.653809	6.740970	img__0_1569333719106060000.png
1569333719254	26.894873	-15.462011	0.124597	0.800912	-0.000291	0.000942	-0.598782	1.000000	-0.180000	0.000000	1	0	6006.640137	6.984591	img__0_1569333719253823000.png
1569333719394	27.073280	-16.152256	0.125463	0.794223	-0.000743	0.000349	-0.607626	1.000000	-0.160000	0.000000	1	0	6337.435059	7.463617	img__0_1569333719394284000.png
1569333719541	27.240547	-16.897226	0.126503	0.784147	-0.001384	-0.000285	-0.620574	1.000000	-0.160000	0.000000	1	0	6666.644531	7.980458	img__0_1569333719541318000.png
1569333719678	27.390888	-17.697735	0.127577	0.772435	-0.002145	-0.000847	-0.635090	1.000000	-0.160000	0.000000	1	0	7005.121582	8.473335	img__0_1569333719678279000.png
1569333719815	27.515215	-18.550781	0.128548	0.758588	-0.002920	-0.001262	-0.651563	0.000000	-0.150000	0.000000	1	0	5759.610352	8.833166	img__0_1569333719815060000.png
1569333719947	27.604549	-19.430157	0.129090	0.744393	-0.003468	-0.001359	-0.667732	0.000000	-0.140000	0.000000	1	0	4748.349609	8.743614	img__0_1569333719947291000.png
1569333720077	27.654238	-20.291151	0.128837	0.729579	-0.003463	-0.000997	-0.683887	0.000000	-0.140000	0.000000	1	0	3926.179443	8.326308	img__0_1569333720077757000.png
1569333720205	27.668095	-21.105488	0.127769	0.715584	-0.002844	-0.000237	-0.698521	0.000000	-0.140000	0.000000	1	0	3254.486084	7.734169	img__0_1569333720205247000.png
1569333720332	27.648447	-21.857147	0.126130	0.701020	-0.001810	0.000813	-0.713139	1.000000	0.000000	0.000000	1	0	2934.380371	7.050247	img__0_1569333720332560000.png
1569333720460	27.617363	-22.540781	0.124266	0.692229	-0.000461	0.001786	-0.721675	1.000000	0.000000	0.000000	1	0	3252.144531	6.450271	img__0_1569333720460204000.png
1569333720586	27.580000	-23.171152	0.122635	0.687612	0.000828	0.002498	-0.726074	1.000000	0.000000	0.000000	1	0	3558.965576	6.096619	img__0_1569333720586787000.png
1569333720715	27.543749	-23.775948	0.121596	0.686516	0.001722	0.002859	-0.727107	1.000000	-0.010000	0.000000	1	0	3854.754395	5.988348	img__0_1569333720714901000.png
1569333720853	27.502764	-24.370975	0.121234	0.683471	0.002235	0.002765	-0.729969	1.000000	-0.220000	0.000000	1	0	4146.270508	5.918795	img__0_1569333720853238000.png
1569333720983	27.454844	-24.958691	0.121399	0.680750	0.002077	0.002716	-0.732508	1.000000	-0.250000	0.000000	1	0	4422.302246	5.863114	img__0_1569333720983250000.png
1569333721112	27.380594	-25.539795	0.121943	0.668947	0.001759	0.002368	-0.743304	1.000000	-0.260000	0.000000	1	0	4680.050293	5.853364	img__0_1569333721112515000.png
1569333721235	27.285879	-26.118359	0.122724	0.656160	0.001108	0.002091	-0.754618	1.000000	-0.260000	0.000000	1	0	4922.973145	5.889596	img__0_1569333721235386000.png
1569333721361	27.160292	-26.696884	0.123637	0.638212	0.000454	0.001667	-0.769859	1.000000	-0.260000	0.000000	1	0	5183.987305	5.984461	img__0_1569333721361072000.png
1569333721485	27.007685	-27.281307	0.124580	0.621557	-0.000299	0.001330	-0.783367	1.000000	-0.260000	0.000000	1	0	5474.492188	6.169752	img__0_1569333721485737000.png
1569333721612	26.817646	-27.878984	0.125542	0.601518	-0.001018	0.000946	-0.798858	1.000000	-0.260000	0.000000	1	0	5795.533691	6.512149	img__0_1569333721612592000.png
1569333721743	26.586494	-28.506737	0.126569	0.581724	-0.001801	0.000564	-0.813384	1.000000	-0.260000	0.000000	1	0	6123.817871	7.044927	img__0_1569333721742839000.png
1569333721884	26.301874	-29.170849	0.127652	0.558905	-0.002660	0.000227	-0.829228	1.000000	-0.260000	0.000000	1	0	6452.542969	7.569355	img__0_1569333721883967000.png
1569333722022	25.958076	-29.864237	0.128655	0.533993	-0.003507	0.000026	-0.845482	1.000000	-0.260000	0.000000	1	0	6783.514160	8.063176	img__0_1569333722022016000.png
1569333722169	25.547968	-30.577324	0.129495	0.505882	-0.004279	0.000024	-0.862592	0.000000	-0.260000	0.000000	1	0	6051.373535	8.499279	img__0_1569333722169167000.png
1569333722323	25.071367	-31.288963	0.129984	0.475768	-0.004825	0.000301	-0.879558	0.000000	-0.260000	0.000000	1	0	4982.765625	8.577633	img__0_1569333722323600000.png
1569333722464	24.546581	-31.958612	0.129769	0.443356	-0.004785	0.000870	-0.896333	0.000000	-0.210000	0.000000	1	0	4115.259766	8.277807	img__0_1569333722463959000.png
1569333722605	24.007481	-32.566776	0.128725	0.414303	-0.003921	0.001413	-0.910129	0.000000	0.000000	0.000000	1	0	3407.579102	7.764575	img__0_1569333722605503000.png
1569333722753	23.489033	-33.119656	0.127066	0.397191	-0.002446	0.001794	-0.917731	1.000000	0.000000	0.000000	1	0	3666.308350	7.216076	img__0_1569333722753671000.png
1569333722893	22.995497	-33.628025	0.125220	0.390726	-0.000748	0.001954	-0.920505	1.000000	0.210000	0.000000	1	0	3970.027832	6.871072	img__0_1569333722893412000.png
1569333723033	22.527929	-34.125271	0.123710	0.392988	0.000814	0.001610	-0.919542	1.000000	0.210000	0.000000	1	0	4259.392090	6.734859	img__0_1569333723033791000.png
1569333723174	22.087383	-34.631542	0.122742	0.407106	0.001855	0.001278	-0.913378	1.000000	0.210000	0.000000	1	0	4529.667480	6.654198	img__0_1569333723173868000.png
1569333723311	21.663399	-35.143005	0.122329	0.420000	0.002421	0.000875	-0.907521	1.000000	0.000000	0.000000	1	0	4782.113770	6.617298	img__0_1569333723311276000.png
1569333723459	21.249462	-35.659061	0.122383	0.430740	0.002433	0.000733	-0.902472	1.000000	0.000000	0.000000	1	0	5030.198730	6.619300	img__0_1569333723459139000.png
1569333723600	20.835878	-36.177128	0.122780	0.433472	0.002175	0.000465	-0.901164	1.000000	0.000000	0.000000	1	0	5306.900391	6.663131	img__0_1569333723600609000.png
1569333723738	20.423662	-36.704197	0.123414	0.437357	0.001616	0.000353	-0.899286	1.000000	0.000000	0.000000	1	0	5616.209961	6.769831	img__0_1569333723738696000.png
1569333723876	20.001387	-37.240662	0.124196	0.436894	0.000977	0.000107	-0.899512	1.000000	0.000000	0.000000	1	0	5953.746582	6.981167	img__0_1569333723876492000.png
1569333724019	19.564823	-37.800468	0.125112	0.438366	0.000205	-0.000131	-0.898796	1.000000	0.000000	0.000000	1	0	6286.892578	7.399386	img__0_1569333724019266000.png
1569333724163	19.097773	-38.396561	0.126196	0.437860	-0.000675	-0.000483	-0.899043	1.000000	0.000000	0.000000	1	0	6615.835938	7.927045	img__0_1569333724162884000.png
1569333724300	18.599199	-39.034218	0.127336	0.438170	-0.001590	-0.000871	-0.898890	1.000000	0.000000	0.000000	1	0	6951.556641	8.435160	img__0_1569333724300619000.png
1569333724450	18.072247	-39.711876	0.128378	0.438964	-0.002401	-0.001276	-0.898500	0.000000	0.090000	0.000000	1	0	5715.113281	8.806890	img__0_1569333724450712000.png
1569333724592	17.543848	-40.416561	0.128981	0.445396	-0.002788	-0.001667	-0.895328	0.000000	0.090000	0.000000	1	0	4712.081055	8.707945	img__0_1569333724592183000.png
1569333724727	17.043320	-41.113770	0.128760	0.454209	-0.002493	-0.001794	-0.890890	0.000000	0.100000	0.000000	1	0	3896.557129	8.281549	img__0_1569333724727458000.png
1569333724867	16.593515	-41.787186	0.127726	0.467932	-0.001507	-0.001697	-0.883762	0.000000	0.210000	0.000000	1	0	3230.207275	7.682491	img__0_1569333724867469000.png
1569333724999	16.208477	-42.427696	0.126119	0.486181	-0.000073	-0.001352	-0.873857	1.000000	0.210000	0.000000	1	0	3494.270020	7.062049	img__0_1569333724999681000.png
1569333725135	15.884277	-43.039627	0.124406	0.506916	0.001410	-0.000878	-0.861994	1.000000	0.370000	0.000000	1	0	3800.736816	6.672638	img__0_1569333725135317000.png
1569333725270	15.609414	-43.642342	0.123044	0.528793	0.002594	-0.000472	-0.848747	1.000000	0.480000	0.000000	1	0	4096.269043	6.509075	img__0_1569333725269982000.png
1569333725405	15.386514	-44.251736	0.122235	0.559346	0.003274	-0.000116	-0.828928	1.000000	0.480000	0.000000	1	0	4376.605469	6.402505	img__0_1569333725405172000.png
1569333725539	15.216581	-44.868610	0.121935	0.591638	0.003715	-0.000158	-0.806195	1.000000	0.460000	0.000000	1	0	4638.338379	6.343260	img__0_1569333725539569000.png
1569333725665	15.105635	-45.495430	0.122118	0.627766	0.003705	-0.000235	-0.778393	1.000000	0.340000	0.000000	1	0	4881.998047	6.361491	img__0_1569333725665729000.png
1569333725783	15.037246	-46.131130	0.122652	0.657137	0.003477	-0.000539	-0.753763	1.000000	0.320000	0.000000	1	0	5138.562988	6.431334	img__0_1569333725783816000.png
1569333725907	15.014170	-46.779255	0.123440	0.684224	0.002938	-0.000825	-0.729266	1.000000	0.210000	0.000000	1	0	5425.221680	6.572740	img__0_1569333725907430000.png
1569333726024	15.021748	-47.443886	0.124340	0.703769	0.002323	-0.001218	-0.710424	1.000000	0.210000	0.000000	1	0	5744.448242	6.804521	img__0_1569333726024589000.png
1569333726147	15.066084	-48.134861	0.125328	0.722271	0.001615	-0.001639	-0.691606	1.000000	0.210000	0.000000	1	0	6078.422852	7.193891	img__0_1569333726147681000.png
1569333726273	15.145039	-48.867126	0.126396	0.738618	0.000908	-0.002179	-0.674120	1.000000	0.210000	0.000000	1	0	6408.066895	7.693663	img__0_1569333726273616000.png
1569333726405	15.271494	-49.642479	0.127472	0.756990	0.000365	-0.002869	-0.653421	1.000000	0.470000	0.000000	1	0	6739.020508	8.159226	img__0_1569333726405364000.png
1569333726537	15.463534	-50.450058	0.128418	0.779706	0.000148	-0.003654	-0.626135	0.000000	0.470000	0.000000	1	0	5540.782227	8.475291	img__0_1569333726536925000.png
1569333726661	15.730508	-51.255428	0.128946	0.805688	0.000427	-0.004302	-0.592325	0.000000	0.470000	0.000000	1	0	4567.548828	8.369925	img__0_1569333726661531000.png
1569333726805	16.065145	-52.011562	0.128742	0.833075	0.001115	-0.004374	-0.553141	0.000000	0.120000	0.000000	1	0	3775.841064	7.983767	img__0_1569333726805604000.png
1569333726976	16.416241	-52.710587	0.127812	0.851234	0.001587	-0.003570	-0.524772	1.000000	0.000000	0.000000	1	0	3381.452148	7.427603	img__0_1569333726976265000.png
1569333727144	16.760811	-53.349880	0.126354	0.859303	0.002022	-0.002285	-0.511458	1.000000	0.000000	0.000000	1	0	3692.676270	6.974545	img__0_1569333727144804000.png
1569333727321	17.097860	-53.945602	0.124819	0.862733	0.002128	-0.000772	-0.505655	1.000000	0.000000	0.000000	1	0	3994.451172	6.621593	img__0_1569333727320967000.png
1569333727499	17.431250	-54.517498	0.123589	0.865552	0.002081	0.000502	-0.500814	1.000000	0.210000	0.000000	1	0	4279.866211	6.622602	img__0_1569333727499545000.png
1569333727678	17.782412	-55.076054	0.122878	0.871423	0.002154	0.001185	-0.490526	1.000000	0.210000	0.000000	1	0	4547.932617	6.516762	img__0_1569333727677966000.png
1569333727861	18.143536	-55.619667	0.122592	0.878753	0.001981	0.001578	-0.477270	1.000000	0.000000	0.000000	1	0	4798.745117	6.548286	img__0_1569333727861692000.png
1569333728042	18.506338	-56.162498	0.122718	0.881540	0.001846	0.001527	-0.472103	1.000000	0.070000	0.000000	1	0	5047.579590	6.499896	img__0_1569333728042410000.png
1569333728227	18.885420	-56.694569	0.123110	0.886586	0.001599	0.001279	-0.462559	1.000000	0.220000	0.000000	1	0	5325.953613	6.598797	img__0_1569333728227453000.png
1569333728406	19.285692	-57.221699	0.123711	0.892582	0.001393	0.000806	-0.450882	1.000000	0.030000	0.000000	1	0	5636.837891	6.670692	img__0_1569333728406613000.png
1569333728597	19.700224	-57.756248	0.124448	0.896872	0.001000	0.000293	-0.442288	1.000000	0.000000	0.000000	1	0	5973.289551	6.995432	img__0_1569333728596947000.png
1569333728782	20.137157	-58.318203	0.125375	0.898148	0.000525	-0.000371	-0.439693	1.000000	0.000000	0.000000	1	0	6304.141602	7.416611	img__0_1569333728781985000.png
1569333728973	20.605537	-58.917732	0.126455	0.898741	-0.000049	-0.001138	-0.438477	1.000000	0.000000	0.000000	1	0	6633.169922	7.997665	img__0_1569333728973150000.png
1569333729154	21.107538	-59.559101	0.127577	0.898995	-0.000611	-0.001950	-0.437955	0.000000	0.000000	0.000000	1	0	6421.306152	8.447560	img__0_1569333729154215000.png
1569333729333	21.636415	-60.234043	0.128531	0.899108	-0.001068	-0.002650	-0.437717	0.000000	0.000000	0.000000	1	0	5282.771484	8.738155	img__0_1569333729333766000.png
1569333729516	22.170967	-60.915897	0.128908	0.899156	-0.001272	-0.002908	-0.437617	0.000000	0.000000	0.000000	1	0	4360.917480	8.432904	img__0_1569333729516555000.png
1569333729701	22.682968	-61.568867	0.128404	0.899178	-0.001117	-0.002484	-0.437575	0.000000	-0.060000	0.000000	1	0	3610.117432	7.979599	img__0_1569333729701750000.png
1569333729888	23.154188	-62.184727	0.127143	0.897491	-0.000772	-0.001418	-0.441030	1.000000	-0.250000	0.000000	1	0	3548.141357	7.311264	img__0_1569333729887858000.png
1569333730071	23.567471	-62.769314	0.125486	0.891375	-0.000441	0.000040	-0.453266	1.000000	-0.240000	0.000000	1	0	3856.392822	6.899630	img__0_1569333730071834000.png
1569333730245	23.931904	-63.344646	0.123994	0.881610	-0.000222	0.001405	-0.471976	1.000000	-0.240000	0.000000	1	0	4152.130371	6.654902	img__0_1569333730244957000.png
1569333730419	24.262558	-63.923866	0.122980	0.870948	-0.000069	0.002349	-0.491369	1.000000	-0.290000	0.000000	1	0	4428.191895	6.647626	img__0_1569333730419024000.png
1569333730580	24.556885	-64.516579	0.122507	0.856377	0.000037	0.002800	-0.516344	1.000000	-0.330000	0.000000	1	0	4687.053711	6.537388	img__0_1569333730580540000.png
1569333730737	24.813114	-65.119705	0.122443	0.840794	-0.000137	0.003023	-0.541347	1.000000	-0.340000	0.000000	1	0	4931.616699	6.571858	img__0_1569333730737169000.png
1569333730888	25.024208	-65.742287	0.122776	0.821233	-0.000376	0.002909	-0.570585	1.000000	-0.330000	0.000000	1	0	5195.587891	6.556413	img__0_1569333730887892000.png
1569333731028	25.196299	-66.380936	0.123334	0.801989	-0.000751	0.002661	-0.597332	1.000000	-0.320000	0.000000	1	0	5490.188477	6.724732	img__0_1569333731027897000.png
1569333731146	25.324238	-67.046623	0.124114	0.780215	-0.001181	0.002235	-0.625506	1.000000	-0.320000	0.000000	1	0	5817.737793	6.887578	img__0_1569333731146120000.png
1569333731264	25.413124	-67.744469	0.125016	0.758796	-0.001695	0.001743	-0.651323	1.000000	-0.110000	0.000000	1	0	6150.849121	7.358633	img__0_1569333731263903000.png
1569333731379	25.480341	-68.491348	0.126104	0.741577	-0.002125	0.000937	-0.670864	1.000000	0.000000	0.000000	1	0	6481.508789	7.782435	img__0_1569333731379191000.png
1569333731495	25.539238	-69.285095	0.127215	0.732805	-0.002554	0.000053	-0.680434	1.000000	0.000000	0.000000	1	0	6813.635742	8.324363	img__0_1569333731495018000.png
1569333731608	25.592676	-70.129921	0.128258	0.728788	-0.002873	-0.000880	-0.684733	1.000000	0.000000	0.000000	1	0	7159.671387	8.756812	img__0_1569333731608393000.png
1569333731721	25.642979	-71.020409	0.129119	0.726658	-0.003086	-0.001701	-0.686990	0.000000	-0.020000	0.000000	1	0	5887.116699	9.165867	img__0_1569333731721286000.png
1569333731836	25.685575	-71.933594	0.129499	0.723949	-0.003131	-0.002105	-0.689843	0.000000	-0.290000	0.000000	1	0	4854.540527	9.000759	img__0_1569333731836523000.png
1569333731951	25.696678	-72.820900	0.129023	0.714245	-0.002911	-0.001711	-0.699887	0.000000	-0.300000	0.000000	1	0	4014.864258	8.546444	img__0_1569333731950858000.png
1569333732064	25.659140	-73.655327	0.127745	0.695752	-0.002429	-0.000561	-0.718278	0.000000	-0.300000	0.000000	1	0	3328.067139	7.915438	img__0_1569333732064273000.png
1569333732176	25.568281	-74.420448	0.125964	0.670609	-0.001663	0.000980	-0.741809	0.000000	-0.300000	0.000000	1	0	2764.597656	7.242734	img__0_1569333732176183000.png
1569333732285	25.429365	-75.107834	0.124044	0.641678	-0.000641	0.002476	-0.766970	1.000000	-0.300000	0.000000	1	0	2769.748779	6.492182	img__0_1569333732285550000.png
1569333732393	25.254160	-75.716499	0.122303	0.613430	0.000466	0.003658	-0.789741	1.000000	-0.300000	0.000000	1	0	3086.219727	6.012436	img__0_1569333732392918000.png
1569333732507	25.054970	-76.270485	0.121120	0.590044	0.001466	0.004156	-0.807359	1.000000	-0.060000	0.000000	1	0	3392.077637	5.653434	img__0_1569333732507066000.png
1569333732625	24.854471	-76.798706	0.120605	0.577261	0.002187	0.003966	-0.816547	1.000000	0.000000	0.000000	1	0	3686.511475	5.666848	img__0_1569333732625525000.png
1569333732752	24.652998	-77.324020	0.120802	0.569880	0.002475	0.003262	-0.821718	1.000000	-0.020000	0.000000	1	0	3979.638916	5.546340	img__0_1569333732752036000.png
1569333732879	24.452305	-77.841583	0.121399	0.566608	0.002230	0.002697	-0.823980	1.000000	-0.320000	0.000000	1	0	4265.482422	5.557179	img__0_1569333732878984000.png
1569333733001	24.230293	-78.347870	0.122270	0.555692	0.001706	0.002132	-0.831384	1.000000	-0.350000	0.000000	1	0	4532.943359	5.484142	img__0_1569333733001645000.png
1569333733132	23.986816	-78.841774	0.123202	0.540609	0.000985	0.001777	-0.841271	1.000000	-0.310000	0.000000	1	0	4782.338379	5.569418	img__0_1569333733131997000.png
1569333733256	23.711405	-79.327324	0.124182	0.518710	0.000240	0.001411	-0.854949	1.000000	-0.150000	0.000000	1	0	5026.699707	5.607985	img__0_1569333733256433000.png
1569333733390	23.416573	-79.814064	0.125102	0.501535	-0.000458	0.001066	-0.865136	1.000000	-0.140000	0.000000	1	0	5297.316406	5.865185	img__0_1569333733390395000.png
1569333733518	23.091396	-80.311211	0.126004	0.485377	-0.001132	0.000710	-0.874304	1.000000	-0.220000	0.000000	1	0	5596.884277	6.131483	img__0_1569333733518041000.png
1569333733647	22.727392	-80.827248	0.126902	0.469589	-0.001827	0.000397	-0.882883	1.000000	-0.370000	0.000000	1	0	5921.005859	6.698699	img__0_1569333733647078000.png
1569333733772	22.299952	-81.365349	0.127869	0.446435	-0.002652	0.000238	-0.894812	1.000000	-0.390000	0.000000	1	0	6248.576660	7.202162	img__0_1569333733772510000.png
1569333733897	21.802675	-81.911949	0.128785	0.415646	-0.003506	0.000305	-0.909520	1.000000	-0.200000	0.000000	1	0	6577.668457	7.747391	img__0_1569333733897093000.png
1569333734022	21.239511	-82.466309	0.129571	0.384882	-0.004239	0.000435	-0.922956	1.000000	-0.200000	0.000000	1	0	6912.774414	8.187530	img__0_1569333734022062000.png
1569333734148	20.612051	-83.019096	0.130161	0.356261	-0.004804	0.000656	-0.934374	0.000000	-0.200000	0.000000	1	0	6166.870117	8.669506	img__0_1569333734148742000.png
1569333734274	19.930799	-83.563530	0.130412	0.332398	-0.005027	0.000818	-0.943126	0.000000	0.000000	0.000000	1	0	5077.907227	8.714108	img__0_1569333734273886000.png
1569333734398	19.244366	-84.089981	0.129960	0.321283	-0.004572	0.000812	-0.946972	0.000000	0.000000	0.000000	1	0	4194.410156	8.450436	img__0_1569333734398322000.png
1569333734524	18.583221	-84.585739	0.128679	0.316217	-0.003333	0.000684	-0.948681	0.000000	0.000000	0.000000	1	0	3474.325684	7.839580	img__0_1569333734524420000.png
1569333734649	17.968906	-85.041733	0.126775	0.313865	-0.001581	0.000696	-0.949466	1.000000	0.000000	0.000000	1	0	3124.508301	7.237252	img__0_1569333734649519000.png
1569333734778	17.404463	-85.458374	0.124658	0.312713	0.000300	0.000881	-0.949847	1.000000	0.000000	0.000000	1	0	3440.333008	6.597108	img__0_1569333734778485000.png
1569333734901	16.881329	-85.843590	0.122793	0.312231	0.001928	0.001115	-0.950004	1.000000	0.000000	0.000000	1	0	3744.812988	6.341078	img__0_1569333734901022000.png
1569333735024	16.374550	-86.215408	0.121616	0.311192	0.002964	0.001216	-0.950342	1.000000	0.000000	0.000000	1	0	4038.809814	6.187101	img__0_1569333735024089000.png
1569333735152	15.876884	-86.582596	0.121129	0.312384	0.003366	0.001324	-0.949949	1.000000	0.050000	0.000000	1	0	4322.373047	6.182920	img__0_1569333735152156000.png
1569333735277	15.383476	-86.949196	0.121267	0.312617	0.003324	0.001042	-0.949873	1.000000	0.110000	0.000000	1	0	4587.392578	6.085067	img__0_1569333735277560000.png
1569333735400	14.901660	-87.323906	0.121798	0.319985	0.002891	0.000865	-0.947418	1.000000	0.110000	0.000000	1	0	4834.703613	6.150692	img__0_1569333735399951000.png
1569333735537	14.422197	-87.707458	0.122630	0.326641	0.002271	0.000430	-0.945146	1.000000	0.110000	0.000000	1	0	5086.617188	6.134696	img__0_1569333735537093000.png
1569333735652	13.948691	-88.105270	0.123567	0.337078	0.001522	0.000109	-0.941475	1.000000	0.110000	0.000000	1	0	5367.968262	6.303541	img__0_1569333735651848000.png
1569333735772	13.470508	-88.521461	0.124570	0.345595	0.000755	-0.000327	-0.938383	1.000000	0.110000	0.000000	1	0	5681.226074	6.446196	img__0_1569333735772374000.png
1569333735900	12.984638	-88.964920	0.125575	0.356290	-0.000035	-0.000690	-0.934375	1.000000	0.110000	0.000000	1	0	6014.223145	6.902983	img__0_1569333735900322000.png
1569333736017	12.473378	-89.452538	0.126688	0.367114	-0.000892	-0.001138	-0.930175	1.000000	0.120000	0.000000	1	0	6342.252441	7.393951	img__0_1569333736017016000.png
1569333736133	11.941524	-89.993553	0.127807	0.381625	-0.001708	-0.001687	-0.924314	1.000000	0.250000	0.000000	1	0	6671.131348	7.953453	img__0_1569333736132882000.png
1569333736252	11.402773	-90.599823	0.128824	0.403522	-0.002343	-0.002388	-0.914964	1.000000	0.250000	0.000000	1	0	7009.671875	8.408550	img__0_1569333736252820000.png
1569333736372	10.869648	-91.270874	0.129638	0.430208	-0.002726	-0.003148	-0.902720	0.000000	0.250000	0.000000	1	0	5763.323730	8.796629	img__0_1569333736371882000.png
1569333736488	10.370332	-91.995255	0.129976	0.460114	-0.002616	-0.003876	-0.887847	0.000000	0.310000	0.000000	1	0	4750.846191	8.680692	img__0_1569333736488613000.png
1569333736607	9.939433	-92.737442	0.129504	0.493306	-0.001868	-0.004179	-0.869844	0.000000	0.320000	0.000000	1	0	3927.469727	8.295987	img__0_1569333736607044000.png
1569333736728	9.593046	-93.472130	0.128242	0.529369	-0.000554	-0.003984	-0.848382	0.000000	0.320000	0.000000	1	0	3254.406494	7.685879	img__0_1569333736727906000.png
1569333736847	9.333574	-94.176720	0.126443	0.565535	0.001048	-0.003307	-0.824717	1.000000	0.320000	0.000000	1	0	3219.225586	7.108984	img__0_1569333736847415000.png
1569333736963	9.154668	-94.847305	0.124533	0.599362	0.002627	-0.002412	-0.800470	1.000000	0.320000	0.000000	1	0	3530.336670	6.575173	img__0_1569333736962966000.png
1569333737058	9.043574	-95.475136	0.122954	0.628344	0.003750	-0.001415	-0.777925	1.000000	0.320000	0.000000	1	0	3824.777588	6.392437	img__0_1569333737058475000.png
1569333737157	8.980098	-96.094353	0.121969	0.654685	0.004253	-0.000512	-0.755890	1.000000	0.280000	0.000000	1	0	4110.106934	6.274748	img__0_1569333737157432000.png
1569333737259	8.948574	-96.711227	0.121541	0.677652	0.004238	0.000192	-0.735370	1.000000	0.020000	0.000000	1	0	4384.219727	6.278316	img__0_1569333737259310000.png
1569333737357	8.937558	-97.325371	0.121657	0.695548	0.003757	0.000633	-0.718470	1.000000	0.000000	0.000000	1	0	4640.130859	6.202255	img__0_1569333737356954000.png
1569333737469	8.933281	-97.947769	0.122125	0.703355	0.003189	0.000656	-0.710831	1.000000	0.000000	0.000000	1	0	4884.245605	6.276200	img__0_1569333737469584000.png
1569333737576	8.939023	-98.574448	0.122887	0.709058	0.002353	0.000568	-0.705146	1.000000	0.000000	0.000000	1	0	5140.816406	6.264312	img__0_1569333737576790000.png
1569333737673	8.945781	-99.184959	0.123705	0.710567	0.001622	0.000292	-0.703627	1.000000	0.000000	0.000000	1	0	5419.736328	6.457289	img__0_1569333737673490000.png
1569333737773	8.957305	-99.826675	0.124639	0.712741	0.000820	-0.000055	-0.701427	1.000000	0.000000	0.000000	1	0	5735.537109	6.603479	img__0_1569333737772889000.png
1569333737876	8.968965	-100.497520	0.125593	0.713083	0.000097	-0.000507	-0.701079	1.000000	0.000000	0.000000	1	0	6067.706543	7.065552	img__0_1569333737875840000.png
1569333737977	8.982968	-101.218086	0.126669	0.713738	-0.000666	-0.001070	-0.700412	1.000000	0.000000	0.000000	1	0	6395.411133	7.549308	img__0_1569333737977487000.png
1569333738082	8.997988	-101.991852	0.127759	0.713927	-0.001399	-0.001679	-0.700217	1.000000	-0.020000	0.000000	1	0	6724.856934	8.125834	img__0_1569333738082475000.png
1569333738186	9.008535	-102.811050	0.128747	0.712421	-0.002108	-0.002187	-0.701745	0.000000	-0.210000	0.000000	1	0	5995.753418	8.536664	img__0_1569333738186075000.png
1569333738287	8.994726	-103.651543	0.129408	0.704260	-0.002759	-0.002342	-0.709933	0.000000	-0.300000	0.000000	1	0	4958.687988	8.624442	img__0_1569333738287373000.png
1569333738388	8.936503	-104.500839	0.129359	0.687403	-0.003173	-0.001821	-0.726267	0.000000	-0.400000	0.000000	1	0	4097.915527	8.257412	img__0_1569333738388492000.png
1569333738504	8.823359	-105.302399	0.128466	0.662664	-0.003104	-0.000666	-0.748910	0.000000	-0.430000	0.000000	1	0	3394.081299	7.704064	img__0_1569333738504273000.png
1569333738613	8.651269	-106.033394	0.126945	0.630370	-0.002538	0.000855	-0.776290	1.000000	-0.430000	0.000000	1	0	3037.058838	7.060545	img__0_1569333738613275000.png
